"","PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"7995310","7995310","LOC162137","uncharacterized LOC162137",-0.0140290644596828,5.22134325991571,-0.149466012044735,0.883509645629946,0.953927974405954,-6.40809631375146
"8137739","8137739","INTS1","integrator complex subunit 1",-0.0114169025949442,5.89612997785528,-0.14939378428158,0.883565488656266,0.953927974405954,-6.40810762512409
"7906852","7906852","UHMK1","U2AF homology motif (UHM) kinase 1",-0.0142102227003491,8.71728985797372,-0.149239226455003,0.883684987498607,0.953996066325124,-6.4081318116581
"8126486","8126486","CUL7","cullin 7",0.0111088025002672,5.57709125595049,0.149018422525871,0.883855710713743,0.954011797231449,-6.40816632167339
"8076195","8076195","PDGFB","platelet-derived growth factor beta polypeptide",-0.0124192612115381,5.0770377175525,-0.149003392364116,0.883867332092451,0.954011797231449,-6.40816866892525
"7943226","7943226","IZUMO1R","IZUMO1 receptor, JUNO",-0.0133003330141266,5.12282740556207,-0.149001429078449,0.883868850114526,0.954011797231449,-6.40816897551304
"7901860","7901860","L1TD1","LINE-1 type transposase domain containing 1",-0.0319002376692685,4.25323654179054,-0.148840024859224,0.883993650279731,0.954085588076425,-6.408194166718
"8015900","8015900","TMEM101","transmembrane protein 101",0.014171095627697,5.55554499378845,0.148576583639759,0.884197353914023,0.95418823253351,-6.40823522493173
"8155048","8155048","RUSC2","RUN and SH3 domain containing 2",-0.0113334282784674,4.67761018532337,-0.148571046481734,0.884201635565478,0.95418823253351,-6.40823608713901
"7985587","7985587","SCAND2P","SCAN domain containing 2 pseudogene",-0.0129739764351031,4.98003359236876,-0.148456187894219,0.884290451735804,0.954223168254644,-6.40825396488883
"7990839","7990839","STARD5","StAR-related lipid transfer (START) domain containing 5",0.0144752134600266,6.51921611344065,0.14819826946559,0.884489897066467,0.95436613990025,-6.40829405971018
"8139458","8139458","LOC100128364","uncharacterized LOC100128364",-0.0191023349177826,4.28126512258106,-0.148138848221695,0.884535847988703,0.95436613990025,-6.40830328721867
"8081277","8081277","NIT2","nitrilase family, member 2",0.011671527510396,7.11462752751115,0.147993001853375,0.88464863399447,0.954426918079803,-6.4083259200275
"8177628","8177628","CCDC125","coiled-coil domain containing 125",-0.016137270681539,7.30692544565259,-0.14791858565309,0.884706182587022,0.954428097939901,-6.40833745956252
"8015252","8015252","KRTAP17-1","keratin associated protein 17-1",-0.0154497729266687,5.16126336730601,-0.147692987135327,0.884880649800161,0.954491553905798,-6.408372407219
"8072979","8072979","POLR2F","polymerase (RNA) II (DNA directed) polypeptide F",-0.00986628784604715,7.43033129493715,-0.147606930827879,0.884947203322951,0.954491553905798,-6.4083857242685
"8052947","8052947","CYP26B1","cytochrome P450, family 26, subfamily B, polypeptide 1",-0.0212649889076806,4.49805632375685,-0.147601210768615,0.884951627087823,0.954491553905798,-6.40838660916262
"8003444","8003444","SLC22A31","solute carrier family 22, member 31",-0.0261353029852511,5.46920024679609,-0.147495755718037,0.88503318436631,0.954491553905798,-6.40840291695406
"8052845","8052845","TIA1","TIA1 cytotoxic granule-associated RNA binding protein",0.0119032470430831,8.24909217435421,0.147477508314223,0.885047296760161,0.954491553905798,-6.4084057375923
"8132964","8132964","SUMF2","sulfatase modifying factor 2",-0.0175077984989143,7.42167769106502,-0.147396976853749,0.885109579625499,0.95449783460794,-6.40841818179073
"8050253","8050253","SNORA80B","small nucleolar RNA, H/ACA box 80B",-0.0155516041644264,6.31396642162258,-0.147086747086592,0.885349518119054,0.954592229094981,-6.40846605702538
"7911730","7911730","PANK4","pantothenate kinase 4",0.0109450601536594,5.67957440007673,0.147019011763168,0.885401907669016,0.954592229094981,-6.40847649669653
"7967021","7967021","PXN","paxillin",0.0137161969834638,5.18103312210285,0.146957039760055,0.885449840099282,0.954592229094981,-6.40848604390111
"7982497","7982497","CHRM5","cholinergic receptor, muscarinic 5",-0.0131268051526514,3.88481317353404,-0.146951445073827,0.88545416734912,0.954592229094981,-6.4084869056028
"7921155","7921155","INSRR","insulin receptor-related receptor",-0.0158723762339825,4.33331514615454,-0.146918776060492,0.885479435506181,0.954592229094981,-6.40849193667882
"8159439","8159439","C9orf172","chromosome 9 open reading frame 172",0.0138947991577121,4.43206241068977,0.146726596661979,0.885628081119053,0.954666408875324,-6.40852151002164
"8081298","8081298","ADGRG7","adhesion G protein-coupled receptor G7",0.0469018887684971,7.1420505043716,0.146659785068106,0.885679759152797,0.954666408875324,-6.40853178222309
"8162472","8162472","BARX1","BARX homeobox 1",-0.0108457859690274,5.51759876276266,-0.146573976155692,0.885746132203028,0.954666408875324,-6.40854496839972
"8028600","8028600","NCCRP1","non-specific cytotoxic cell receptor protein 1 homolog (zebrafish)",0.0138838557677126,5.72124502522936,0.146537791814742,0.885774120999546,0.954666408875324,-6.40855052650876
"8166140","8166140","MOSPD2","motile sperm domain containing 2",-0.01255318637374,6.42706415933917,-0.146179781164543,0.886051052904283,0.954891992673571,-6.40860544516254
"7997755","7997755","BANP","BTG3 associated nuclear protein",-0.0172041788753345,5.51106932901073,-0.146121171524965,0.886096390693422,0.954891992673571,-6.40861442309918
"8103789","8103789","GPM6A","glycoprotein M6A",-0.0119243950002188,3.79395314670016,-0.14600921715197,0.886182994737615,0.954924450827594,-6.40863156251113
"7992614","7992614","C16orf59","chromosome 16 open reading frame 59",-0.0108002342394382,5.746038922343,-0.145928403661232,0.886245510215462,0.954930949375564,-6.40864392634114
"8059731","8059731","PDE6D","phosphodiesterase 6D, cGMP-specific, rod, delta",0.0151046920384701,6.58899918681463,0.145788664943018,0.886353610780478,0.954952296759515,-6.40866528917221
"8046318","8046318","DCAF17","DDB1 and CUL4 associated factor 17",-0.0115173713526362,5.53136532865567,-0.145661007333829,0.886452367584144,0.954952296759515,-6.40868478725183
"8138888","8138888","PDE1C","phosphodiesterase 1C, calmodulin-dependent 70kDa",-0.0160401675129895,4.20698824798345,-0.145611011995216,0.886491044860267,0.954952296759515,-6.40869241876644
"8030113","8030113","RUVBL2","RuvB-like AAA ATPase 2",0.0121990075748943,6.47605066924484,0.145610725965369,0.886491266138875,0.954952296759515,-6.40869246241982
"8062981","8062981","PIGT","phosphatidylinositol glycan anchor biosynthesis, class T",-0.0142130637163929,7.4621611721847,-0.145504958527781,0.886573090696991,0.954979590399702,-6.40870859860376
"7978376","7978376","STXBP6","syntaxin binding protein 6 (amisyn)",-0.0118381463007493,5.44886600317195,-0.144750064777938,0.887157136270469,0.955483710396727,-6.40882342801942
"8137635","8137635","LOC100506557","uncharacterized LOC100506557",-0.0120482910879609,4.15516689751557,-0.144746176200969,0.887160144959603,0.955483710396727,-6.40882401798276
"8038598","8038598","SHANK1","SH3 and multiple ankyrin repeat domains 1",-0.012711030876507,4.33919301491299,-0.144614850539193,0.887261755974324,0.955483710396727,-6.408843933047
"8039498","8039498","SHISA7","shisa family member 7",0.0106530259808229,3.95347254560608,0.144567679348108,0.887298254394479,0.955483710396727,-6.40885108199054
"7897691","7897691","PTCHD2","patched domain containing 2",0.0141290892091153,4.71565238245254,0.144534809950738,0.887323687047712,0.955483710396727,-6.40885606207773
"8090823","8090823","SLCO2A1","solute carrier organic anion transporter family, member 2A1",-0.0250652237375082,7.04444106407037,-0.144375623382258,0.88744685928616,0.95555548073956,-6.40888016468265
"7937667","7937667","BRSK2","BR serine/threonine kinase 2",0.0126184251945629,4.39336479679476,0.144112703812251,0.887650302667132,0.955713668124476,-6.40891991564126
"8040080","8040080","RSAD2","radical S-adenosyl methionine domain containing 2",0.037633503786175,7.24741925520839,0.143806784295429,0.887887029229468,0.955907668353396,-6.40896607688861
"8038804","8038804","CLDND2","claudin domain containing 2",-0.0151699196084873,5.64974580609513,-0.14360763158435,0.888041143554189,0.956012708413597,-6.40899607518412
"7970524","7970524","ZDHHC20","zinc finger, DHHC-type containing 20",-0.0123873110608503,7.55178418329558,-0.143280343354832,0.888294425849921,0.956224486686964,-6.4090452844811
"8052598","8052598","WDPCP","WD repeat containing planar cell polarity effector",0.0159502409521952,4.91749303042187,0.143097599667286,0.888435853366396,0.956315837069419,-6.40907271215097
"7953924","7953924","CLEC9A","C-type lectin domain family 9, member A",-0.015572350085725,3.84285007931312,-0.142933472206354,0.888562876956231,0.956391672364044,-6.40909731600545
"8078435","8078435","TRIM71","tripartite motif containing 71, E3 ubiquitin protein ligase",-0.0139281558390909,6.15079192712649,-0.14284178699329,0.888633836526421,0.956400093265942,-6.40911104800812
"8049239","8049239","C2orf82","chromosome 2 open reading frame 82",0.0111754957609271,6.23866825146592,0.142777174392488,0.888683843908356,0.956400093265942,-6.40912071997912
"8143307","8143307","HIPK2","homeodomain interacting protein kinase 2",0.0167513826369436,6.9303353337823,0.142624927894432,0.88880167813121,0.956466019763605,-6.40914349277117
"7976407","7976407","FAM181A","family with sequence similarity 181, member A",-0.0116595284376499,4.41503739123649,-0.142538626229928,0.888868474254007,0.956477017741598,-6.409156390884
"8003145","8003145","SFPQ","splicing factor proline/glutamine-rich",0.0316894888019141,3.95418841282904,0.142274162022531,0.8890731708709,0.956636394268294,-6.40919586760766
"8113094","8113094","POU5F2","POU domain class 5, transcription factor 2",0.0115114386235566,5.11140511587328,0.142092597028915,0.889213707882367,0.95672671962447,-6.40922292761195
"8121825","8121825","RNF217","ring finger protein 217",-0.0143700984661175,4.69884831340495,-0.141831089390117,0.889416129870115,0.956807891607101,-6.40926184154265
"7938154","7938154","ILK","integrin-linked kinase",-0.0120724035983795,7.80911434011291,-0.141777992478806,0.88945723092775,0.956807891607101,-6.4092697339599
"7997197","7997197","DHX38","DEAH (Asp-Glu-Ala-His) box polypeptide 38",0.0139246628077112,6.19966786378969,0.141775785759052,0.889458939104295,0.956807891607101,-6.40927006190681
"7942328","7942328","FOLR3","folate receptor 3 (gamma)",-0.0142135175433697,5.1172650831563,-0.141577214016799,0.889612651774657,0.956873759793564,-6.40929955139017
"8003007","8003007","PKD1L2","polycystic kidney disease 1-like 2 (gene/pseudogene)",-0.0121897327786353,3.75145364784245,-0.141550449657026,0.889633370190184,0.956873759793564,-6.40930352295974
"7938646","7938646","CALCB","calcitonin-related polypeptide beta",0.0149753284833603,4.3622117798751,0.141170503244691,0.889927497581593,0.95712922413095,-6.40935982256471
"8103894","8103894","ENPP6","ectonucleotide pyrophosphatase/phosphodiesterase 6",-0.0172961524166393,4.17457684660216,-0.141070136194329,0.890005197424628,0.957139144271984,-6.40937466954273
"7991939","7991939","WDR90","WD repeat domain 90",0.00892676533564885,5.47293338045819,0.140963156432671,0.890088017847255,0.957139144271984,-6.4093904831291
"8037853","8037853","TMEM160","transmembrane protein 160",0.0114216264624893,7.24654594231255,0.140939196243813,0.890106567268669,0.957139144271984,-6.40939402324882
"8008310","8008310","EME1","essential meiotic structure-specific endonuclease 1",-0.0139090153913681,3.90505548137032,-0.140702380439364,0.89028990818556,0.957275404680091,-6.40942898053698
"8027728","8027728","HPN","hepsin",0.0126303268798349,5.00845896234198,0.140627993332146,0.890347499451323,0.957276445288989,-6.40943994900814
"8031511","8031511","ZNF524","zinc finger protein 524",0.0124796904068756,5.96580452164008,0.140366708357093,0.890549794110867,0.957433056867302,-6.40947842997787
"8153424","8153424","MROH6","maestro heat-like repeat family member 6",-0.0170960394129054,3.86255278894704,-0.140125558086755,0.890736506964917,0.957564203940394,-6.40951388228723
"7912012","7912012","ACOT7","acyl-CoA thioesterase 7",0.0119309458455037,6.73245845780558,0.14006284967679,0.890785060651283,0.957564203940394,-6.40952309130508
"7956301","7956301","LRP1","low density lipoprotein receptor-related protein 1",-0.0153908455749336,7.41467681102107,-0.139957952302493,0.890866281312938,0.957590625119312,-6.40953848677996
"8149413","8149413","DLC1","DLC1 Rho GTPase activating protein",-0.0124870152391994,4.65186620736261,-0.139814068018563,0.890977691114933,0.957649491130336,-6.40955958554437
"8024754","8024754","CREB3L3","cAMP responsive element binding protein 3-like 3",0.0268390099659435,5.07852390809717,0.139667490625459,0.891091188675514,0.95771059349957,-6.40958105697302
"8071823","8071823","CABIN1","calcineurin binding protein 1",-0.0118044881440698,6.23914186193347,-0.139524218219377,0.891202129541016,0.95776894043738,-6.40960202257165
"7983638","7983638","DTWD1","DTW domain containing 1",-0.0155561501999428,3.82131380337917,-0.139219580941202,0.891438028835536,0.957928237392852,-6.40964653001249
"7901895","7901895","ATG4C","autophagy related 4C, cysteine peptidase",0.0102202503225373,6.21080952959545,0.139150732163575,0.891491344151698,0.957928237392852,-6.40965657536816
"8002072","8002072","ENKD1","enkurin domain containing 1",0.00945434510813037,5.23073986918248,0.139082310255059,0.89154432945238,0.957928237392852,-6.40966655353399
"8126937","8126937","DEFB113","defensin, beta 113",0.0136348599433962,4.14280025737919,0.139040117822313,0.891577003157253,0.957928237392852,-6.40967270414047
"8180348","8180348","XCL1","chemokine (C motif) ligand 1",0.0208244237462614,4.59851964231469,0.138920075864312,0.891669964450477,0.957931805403439,-6.40969019309386
"8148985","8148985","ERICH1","glutamate-rich 1",-0.0114048431580906,6.40022578030085,-0.138889492723554,0.891693648505497,0.957931805403439,-6.4096946463549
"7979943","7979943","MAP3K9","mitogen-activated protein kinase kinase kinase 9",-0.0115566505732829,5.24953792409261,-0.138548960325076,0.891957369347071,0.958100126004988,-6.40974416579743
"8065136","8065136","RRBP1","ribosome binding protein 1",0.0168979902913442,8.57407063126248,0.138540818779716,0.89196367462395,0.958100126004988,-6.40974534823899
"7986503","7986503","DNM1P46","dynamin 1 pseudogene 46",-0.0122034648218197,5.93477733442201,-0.138145695570813,0.89226968975518,0.958367939961949,-6.40980265090124
"7988132","7988132","STRC","stereocilin",-0.00966031011619739,3.95878583753828,-0.137968217205596,0.892407149102776,0.958454689202181,-6.40982833656082
"8067818","8067818","NPBWR2","neuropeptides B/W receptor 2",0.00938611378558019,3.76998586207863,0.137846134842886,0.892501705615189,0.958460224815979,-6.40984598589119
"7944271","7944271","TTC36","tetratricopeptide repeat domain 36",0.0145199001164418,5.13117234214295,0.137594459647365,0.892696641131356,0.958460224815979,-6.40988232117805
"7906355","7906355","CD1E","CD1e molecule",0.019159942439896,5.01748267754924,0.13753542948054,0.892742364115268,0.958460224815979,-6.409890833999
"8163999","8163999","ZBTB6","zinc finger and BTB domain containing 6",0.0134769549171105,6.34902780138396,0.137515814923776,0.892757557046826,0.958460224815979,-6.4098936618349
"8095262","8095262","REST","RE1-silencing transcription factor",0.00890218600049586,7.36140505484358,0.137468113540407,0.892794505496478,0.958460224815979,-6.40990053727808
"8141133","8141133","SHFM1","split hand/foot malformation (ectrodactyly) type 1",0.0129864732887697,8.67259226427935,0.13746053289746,0.892800377320943,0.958460224815979,-6.40990162969573
